,customer_id,head_count,grand_total,recency,vendor_id,q_recency,q_monetary,q_frequency,cluster
5481,HY4W8WE,-0.8923709982766365,-0.8448184722131912,-0.8169406426497854,145,2,1,1,2
5482,YW8TF5B,0.17304281928893955,-0.19948331912886202,-0.8169406426497854,243,2,3,2,2
5483,S6ZVTSY,0.17304281928893955,0.06155112481536097,-0.8169406426497854,104,2,3,2,2
5484,H0KEELA,-0.3596640894938485,-0.07621705393297885,-0.8169406426497854,83,2,3,1,2
5485,ROX7QO9,-0.8923709982766365,-0.9100770831992469,-0.8169406426497854,161,2,1,1,2
5486,G3E5EME,-0.3596640894938485,-1.1203548297098709,-0.8169406426497854,243,2,1,1,2
5487,HWOJNTS,-0.3596640894938485,-1.221868224577069,-0.8169406426497854,243,2,1,1,2
5488,5WOIZH4,0.17304281928893955,-0.17773044880017672,-0.8169406426497854,78,2,3,2,2
5489,P0DM87O,0.17304281928893955,-1.1856134406959267,-0.8169406426497854,243,2,1,2,2
5490,GHXDY86,-0.8923709982766365,-0.7288031637935364,-0.8169406426497854,106,2,1,1,2
5491,VJS0984,0.17304281928893955,-0.25749097333868926,-0.8169406426497854,43,2,3,2,2
5492,NAVFCTT,0.7057497280717275,-0.5330273308353691,-0.8169406426497854,195,2,2,3,2
5493,ECKPGMP,-0.3596640894938485,-1.221868224577069,-0.8169406426497854,243,2,1,1,2
5494,BKEXLR4,5.50011190711682,4.136588833055732,-0.8169406426497854,159,2,4,3,3
5495,5WOIZH4,-0.3596640894938485,-0.8085636883320491,-0.8169406426497854,78,2,1,1,2
5496,EZTXK46,0.17304281928893955,-0.4532668062968566,-0.8169406426497854,78,2,2,2,2
5497,N4F5VWP,0.17304281928893955,0.11955877902518836,-0.8169406426497854,259,2,3,2,2
5498,2T63T0T,-0.3596640894938485,-1.0841000458287289,-0.8169406426497854,243,2,1,1,2
5499,Q5O3Y8R,-0.3596640894938485,-1.221868224577069,-0.8169406426497854,243,2,1,1,2
5500,3W39E4Z,-0.3596640894938485,-0.4750196766255418,-0.8169406426497854,195,2,2,1,2
5501,KO1ILBX,-0.3596640894938485,-1.0841000458287289,-0.8169406426497854,243,2,1,1,2
5502,B7TF9HJ,1.2384566368545156,2.2440891144601145,-0.8169406426497854,23,2,4,3,0
5503,OLF5T42,0.7057497280717275,0.23557408744484315,-0.8169406426497854,78,2,3,3,0
5504,YQVXHBL,-0.3596640894938485,-0.41701202241571456,-0.8169406426497854,106,2,2,1,2
5505,FGPUD8N,-0.3596640894938485,-0.460517763073085,-0.8169406426497854,180,2,2,1,2
5506,D6MK78Z,0.17304281928893955,-1.221868224577069,-0.8169406426497854,243,2,1,2,2
5507,NZFWQPA,0.17304281928893955,-1.2001153542483836,-0.8169406426497854,243,2,1,2,2
5508,BJ67GVH,0.17304281928893955,-0.337251497877202,-0.8169406426497854,196,2,2,2,2
5509,EBVHPAO,0.17304281928893955,-0.15597757847149155,-0.8169406426497854,193,2,3,2,2
5510,2C1AWNC,0.17304281928893955,-1.221868224577069,-0.8169406426497854,243,2,1,2,2
5511,5OYWFQU,-0.8923709982766365,-0.42426297919194295,-0.8169406426497854,180,2,2,1,2
5512,XHW1BRF,-0.3596640894938485,-0.25749097333868926,-0.8169406426497854,243,2,3,1,2
5513,PELP4CQ,-0.3596640894938485,-1.0841000458287289,-0.8169406426497854,243,2,1,1,2
5514,MJ3B2I5,-0.8923709982766365,-0.9100770831992469,-0.8169406426497854,78,2,1,1,2
5515,86P59W1,-0.3596640894938485,-0.29374575721983137,-0.8169406426497854,83,2,2,1,2
5516,LOS37XR,-0.3596640894938485,-1.221868224577069,-0.8478468152999389,243,2,1,1,2
5517,JXC8BV5,0.17304281928893955,-1.221868224577069,-0.8169406426497854,243,2,1,2,2
5518,CIP0JCS,-0.8923709982766365,-0.31549862754851665,-0.8169406426497854,23,2,2,1,2
5519,KX2Q603,0.7057497280717275,0.6923843643472332,-0.8169406426497854,243,2,4,3,0
5520,WMA5NZ4,0.17304281928893955,-0.5910349850451966,-0.8169406426497854,243,2,1,2,2
5521,9IBWPUE,0.17304281928893955,-0.6490426392550238,-0.8169406426497854,78,2,1,2,2
5522,9NDRGOY,-0.3596640894938485,-0.8303165586607343,-0.8169406426497854,78,2,1,1,2
5523,X6SFFN9,0.17304281928893955,-0.7505560341222217,-0.8169406426497854,195,2,1,2,2
5524,41HLHX5,-0.3596640894938485,-0.982586650961531,-0.8169406426497854,243,2,1,1,2
5525,CSFG5CC,-0.3596640894938485,-0.35175341142965877,-0.8169406426497854,243,2,2,1,2
5526,ZQVHQQW,0.17304281928893955,-1.221868224577069,-0.8169406426497854,243,2,1,2,2
5527,10W6Y7S,-0.3596640894938485,-0.4532668062968566,-0.8169406426497854,106,2,2,1,2
5528,M11WLIJ,0.17304281928893955,-0.7868108180033638,-0.8169406426497854,196,2,1,2,2
5529,6ZIETEX,-0.3596640894938485,-1.221868224577069,-0.8169406426497854,243,2,1,1,2
5530,6EATU5G,0.17304281928893955,-1.221868224577069,-0.8169406426497854,243,2,1,2,2
5531,CSFG5CC,-0.3596640894938485,-1.221868224577069,-0.8169406426497854,243,2,1,1,2
5532,52ZOCY0,-0.8923709982766365,-0.6055368985976534,-0.8169406426497854,300,2,1,1,2
5533,I30Q3IC,0.7057497280717275,-0.07621705393297885,-0.8169406426497854,243,2,3,3,2
5534,75KAUNJ,-0.8923709982766365,-0.8085636883320491,-0.8169406426497854,196,2,1,1,2
5535,JMGX2YI,-0.3596640894938485,-0.982586650961531,-0.8169406426497854,243,2,1,1,2
5536,1WX1V63,0.7057497280717275,-0.3952591520870292,-0.8169406426497854,193,2,2,3,2
5537,BSF3MCI,0.17304281928893955,-1.221868224577069,-0.8169406426497854,243,2,1,2,2
5538,75KAUNJ,-0.8923709982766365,-0.8085636883320491,-0.8169406426497854,196,2,1,1,2
5539,AQX0E37,-0.3596640894938485,-0.7288031637935364,-0.8169406426497854,193,2,1,1,2
5540,BMHS02F,-0.8923709982766365,-0.9245789967517037,-0.8169406426497854,78,2,1,1,2
5541,A5YN37R,-0.3596640894938485,-1.221868224577069,-0.8169406426497854,243,2,1,1,2
5542,TR5PQCL,-0.3596640894938485,-0.8883242128705616,-0.8169406426497854,193,2,1,1,2
5543,GYQITMB,0.17304281928893955,-0.7868108180033638,-0.8169406426497854,193,2,1,2,2
5544,P8E7H5T,0.17304281928893955,-0.6925483799123943,-0.8169406426497854,195,2,1,2,2
5545,XZ030X8,-0.3596640894938485,-1.0841000458287289,-0.8169406426497854,243,2,1,1,2
5546,YGAL6J5,-0.8923709982766365,-0.7288031637935364,-0.8169406426497854,4,2,1,1,2
5547,XDNS6K9,-0.3596640894938485,-1.221868224577069,-0.8169406426497854,243,2,1,1,2
5548,CVO86X6,0.17304281928893955,-0.4750196766255418,-0.8169406426497854,44,2,2,2,2
5549,RUSNJKM,-0.3596640894938485,-0.8303165586607343,-0.8169406426497854,78,2,1,1,2
5550,GAIMCZO,0.17304281928893955,-0.6272897689263387,-0.8169406426497854,193,2,1,2,2
5551,JPSNUO7,-0.3596640894938485,-0.982586650961531,-0.8169406426497854,243,2,1,1,2
5552,3NRDEAW,-0.3596640894938485,-1.221868224577069,-0.8169406426497854,243,2,1,1,2
5553,5D02POR,0.17304281928893955,-1.221868224577069,-0.8169406426497854,243,2,1,2,2
5554,RUSNJKM,0.17304281928893955,-0.31549862754851665,-0.8169406426497854,115,2,2,2,2
5555,ZYFTYUQ,-0.8923709982766365,-1.221868224577069,-0.8169406426497854,243,2,1,1,2
5556,ZZYY4EX,-0.3596640894938485,-1.0841000458287289,-0.8169406426497854,243,2,1,1,2
5557,T3Q9M8R,-0.3596640894938485,-1.1856134406959267,-0.8169406426497854,243,2,1,1,2
5558,F15ZUCU,-0.3596640894938485,-1.2001153542483836,-0.8169406426497854,243,2,1,1,2
5559,ZI65D7C,0.7057497280717275,-1.1856134406959267,-0.8169406426497854,243,2,1,3,2
5560,3AKIJ6O,0.17304281928893955,-1.221868224577069,-0.8169406426497854,243,2,1,2,2
5561,3CC1IKJ,-0.8923709982766365,-0.9463318670803889,-0.8169406426497854,78,2,1,1,2
5562,LUEKM2H,-0.3596640894938485,-1.221868224577069,-0.8169406426497854,243,2,1,1,2
5563,VTWXQ81,-0.3596640894938485,-0.4895215901779987,-0.8169406426497854,243,2,2,1,2
5564,EW4KTRC,-0.3596640894938485,-1.221868224577069,-0.8169406426497854,243,2,1,1,2
5565,47CBFKC,0.17304281928893955,-1.1203548297098709,-0.8169406426497854,243,2,1,2,2
5566,53ZPRG3,0.17304281928893955,-0.8448184722131912,-0.8169406426497854,243,2,1,2,2
5567,2HYR0QK,-0.3596640894938485,-1.221868224577069,-0.8169406426497854,243,2,1,1,2
5568,QE0M3RG,-0.3596640894938485,-0.7650579476746785,-0.8169406426497854,78,2,1,1,2
5569,8FBUUKQ,-0.8923709982766365,-1.221868224577069,-0.8169406426497854,243,2,1,1,2
5570,VTWXQ81,-0.3596640894938485,-1.221868224577069,-0.8169406426497854,243,2,1,1,2
5571,ROI6HD2,-0.3596640894938485,-0.8448184722131912,-0.8478468152999389,75,2,1,1,2
5572,DGIPU6T,-0.3596640894938485,-0.5547802011640545,-0.8478468152999389,231,2,2,1,2
5573,8DVDJTY,0.17304281928893955,-0.35175341142965877,-0.8478468152999389,75,2,2,2,2
5574,ZR58YAF,-0.3596640894938485,-0.5910349850451966,-0.8478468152999389,75,2,1,1,2
5575,6UKK89C,-0.3596640894938485,-0.8448184722131912,-0.8478468152999389,75,2,1,1,2
5576,K33CA1S,0.17304281928893955,-0.7868108180033638,-0.8478468152999389,231,2,1,2,2
5577,UFIT0C2,0.17304281928893955,-0.31549862754851665,-0.8478468152999389,195,2,2,2,2
5578,X0JM928,-0.8923709982766365,-0.547529244387826,-0.8478468152999389,221,2,2,1,2
5579,VDEJEMP,0.17304281928893955,-0.025460356499379982,-0.8478468152999389,300,2,3,2,2
5580,ZZRJABJ,1.2384566368545156,-0.7505560341222217,-0.8478468152999389,195,2,1,3,2
5581,L5AI8O8,1.7711635456373036,-0.337251497877202,-0.8478468152999389,180,2,2,3,0
5582,3ISHF8M,-0.3596640894938485,0.31533461198335555,-0.8478468152999389,303,2,4,1,2
5583,NE8IOXU,0.17304281928893955,2.120822849264232,-0.8478468152999389,13,2,4,2,0
5584,T4K1PCQ,0.17304281928893955,0.2645779145497567,-0.8478468152999389,221,2,4,2,2
5585,F2KNG9H,-0.8923709982766365,-0.7505560341222217,-0.8478468152999389,288,2,1,1,2
5586,5XOVBAT,0.7057497280717275,-0.5910349850451966,-0.8478468152999389,195,2,1,3,2
5587,LP3E9PN,-0.3596640894938485,-0.6707955095837091,-0.8478468152999389,20,2,1,1,2
5588,TL7Z2DM,-0.3596640894938485,-0.5547802011640545,-0.8478468152999389,75,2,2,1,2
5589,F5YDZDB,-0.8923709982766365,2.019309454397034,-0.8478468152999389,20,2,4,1,0
5590,59Z0F26,0.17304281928893955,-0.7288031637935364,-0.8478468152999389,231,2,1,2,2
5591,KZK4XF8,-0.8923709982766365,3.157709668264895,-0.8478468152999389,20,2,4,1,0
5592,ZS2F3LM,-0.3596640894938485,-0.17047949202394833,-0.8478468152999389,13,2,3,1,2
5593,35P4VAE,1.2384566368545156,1.2579589928930501,-0.8478468152999389,13,2,4,3,0
5594,MR6ILXL,-0.3596640894938485,-0.5040235037304555,-0.8478468152999389,20,2,2,1,2
5595,3A3Q6IF,2.3038704544200916,0.30083269843089877,-0.8478468152999389,20,2,4,3,0
5596,XW90EAP,-0.8923709982766365,-0.7288031637935364,-0.8478468152999389,13,2,1,1,2
5597,58QMI76,0.17304281928893955,-0.4025101088632576,-0.8478468152999389,180,2,2,2,2
5598,HX76ORD,-0.8923709982766365,-0.7143012502410796,-0.8478468152999389,300,2,1,1,2
5599,M902C0Y,-0.8923709982766365,-0.6490426392550238,-0.8478468152999389,221,2,1,1,2
5600,UWE57SM,0.7057497280717275,-0.7143012502410796,-0.8478468152999389,180,2,1,3,2
5601,YYKZN0F,0.17304281928893955,-0.5910349850451966,-0.8478468152999389,75,2,1,2,2
5602,W3J1ZDU,-0.8923709982766365,2.019309454397034,-0.8478468152999389,20,2,4,1,0
5603,9L4ZQSG,-0.3596640894938485,-0.25749097333868926,-0.8478468152999389,113,2,3,1,2
5604,5PH5ZKX,-0.8923709982766365,-0.01820939972315146,-0.8478468152999389,105,2,3,1,2
5605,9L4ZQSG,-0.3596640894938485,-0.25749097333868926,-0.8478468152999389,113,2,3,1,2
5606,ZQQBW60,-0.8923709982766365,-0.5692821147165112,-0.8478468152999389,188,2,2,1,2
5607,JJZN6VC,2.83657736320288,-0.06171514038052207,-0.8478468152999389,4,2,3,3,0
5608,8771JHK,-0.8923709982766365,-0.6925483799123943,-0.8478468152999389,33,2,1,1,2
5609,ZAAKXQ9,-0.3596640894938485,-0.25749097333868926,-0.8478468152999389,76,2,3,1,2
5610,AC2T3P4,0.17304281928893955,0.09780590869650306,-0.8478468152999389,113,2,3,2,2
5611,GOVVV3W,0.17304281928893955,-0.6925483799123943,-0.8478468152999389,195,2,1,2,2
5612,LATI4VK,-0.3596640894938485,-0.25749097333868926,-0.8478468152999389,303,2,3,1,2
5613,5HWFQE4,-0.3596640894938485,-0.09796992426166415,-0.8478468152999389,303,2,3,1,2
5614,VNC52YC,2.3038704544200916,1.221704209011908,-0.8478468152999389,4,2,4,3,0
5615,4AU73XO,0.17304281928893955,-0.09796992426166415,-0.8478468152999389,4,2,3,2,2
5616,188DUEW,-0.3596640894938485,-0.4822706334017703,-0.8478468152999389,20,2,2,1,2
5617,LD5I0PV,0.17304281928893955,0.17756643323501575,-0.8478468152999389,113,2,3,2,2
5618,FAAT3CP,-0.3596640894938485,0.032547297710447405,-0.8478468152999389,20,2,3,1,2
5619,LD5I0PV,-0.8923709982766365,-0.6707955095837091,-0.8478468152999389,113,2,1,1,2
5620,URXRGL6,-0.3596640894938485,-0.337251497877202,-0.8478468152999389,83,2,2,1,2
5621,DWNX82B,-0.3596640894938485,0.09780590869650306,-0.8478468152999389,66,2,3,1,2
5622,ITHMIZN,2.3038704544200916,1.3594723877602477,-0.8478468152999389,33,2,4,3,0
5623,5MEHH21,-0.3596640894938485,0.018045384157990625,-0.8478468152999389,113,2,3,1,2
5624,MZPBM89,-0.3596640894938485,-0.547529244387826,-0.8478468152999389,20,2,2,1,2
5625,2CG58O1,-0.3596640894938485,-0.6272897689263387,-0.8478468152999389,180,2,1,1,2
5626,RG4M6D0,-0.3596640894938485,-0.5547802011640545,-0.8478468152999389,78,2,2,1,2
5627,8B3VB3B,0.17304281928893955,-0.09796992426166415,-0.8478468152999389,4,2,3,2,2
5628,FRBAFP4,0.17304281928893955,3.099702014055068,-0.8478468152999389,192,2,4,2,0
5629,RFL5B8W,-0.3596640894938485,-0.4532668062968566,-0.8478468152999389,78,2,2,1,2
5630,M2GM6HC,-0.3596640894938485,-0.5112744605066839,-0.8478468152999389,78,2,2,1,2
5631,79D9ZNU,-0.3596640894938485,-0.29374575721983137,-0.8478468152999389,294,2,2,1,2
5632,QAQ7JMD,1.2384566368545156,6.20311151428083,-0.8478468152999389,192,2,4,3,3
5633,XWZTJSQ,0.17304281928893955,-0.039962270051836765,-0.8478468152999389,113,2,3,2,2
5634,MMC4H6L,0.17304281928893955,0.43134992040301035,-0.8478468152999389,113,2,4,2,2
5635,1ICSHCI,-0.3596640894938485,-0.19948331912886202,-0.8478468152999389,157,2,3,1,2
5636,01RMLT7,-0.8923709982766365,-0.8085636883320491,-0.8478468152999389,157,2,1,1,2
5637,TSHNE42,-0.3596640894938485,-0.07621705393297885,-0.8478468152999389,113,2,3,1,2
5638,EIUTNWH,0.17304281928893955,-0.8448184722131912,-0.8478468152999389,193,2,1,2,2
5639,OSBVXP0,0.7057497280717275,1.4754876961799026,-0.8478468152999389,303,2,4,3,0
5640,5Y6HWET,0.17304281928893955,3.0344434030690124,-0.8478468152999389,110,2,4,2,0
5641,KUK5AXP,-0.8923709982766365,-0.6490426392550238,-0.8478468152999389,113,2,1,1,2
5642,OOMB4CY,0.17304281928893955,0.3950951365218683,-0.8478468152999389,4,2,4,2,2
5643,CUOTXKY,-0.8923709982766365,-0.6272897689263387,-0.8478468152999389,106,2,1,1,2
5644,XVZNJGL,-0.3596640894938485,-0.07621705393297885,-0.8478468152999389,113,2,3,1,2
5645,M2GM6HC,-0.8923709982766365,-0.337251497877202,-0.8478468152999389,104,2,2,1,2
5646,0YM9PL8,2.83657736320288,3.5927670748386005,-0.8478468152999389,33,2,4,3,3
5647,0X4202A,-0.3596640894938485,-0.8085636883320491,-0.8478468152999389,289,2,1,1,2
5648,4PQ19OI,-0.3596640894938485,-0.15597757847149155,-0.8478468152999389,23,2,3,1,2
5649,19ZDJTS,-0.3596640894938485,-0.35175341142965877,-0.8478468152999389,113,2,2,1,2
5650,DMB8GN8,0.7057497280717275,0.3878441797456397,-0.8478468152999389,221,2,4,3,0
5651,4I5L9CP,-0.3596640894938485,-0.5692821147165112,-0.8478468152999389,113,2,2,1,2
5652,NY73W6G,-0.8923709982766365,-0.5547802011640545,-0.8478468152999389,113,2,2,1,2
5653,HJFTTGW,-0.3596640894938485,-0.3952591520870292,-0.8478468152999389,159,2,2,1,2
5654,QLIFF6I,-0.8923709982766365,1.6350087452569275,-0.8478468152999389,83,2,4,1,2
5655,4Q7OSJA,-0.3596640894938485,0.43134992040301035,-0.8478468152999389,23,2,4,1,2
5656,4Q7OSJA,-0.3596640894938485,0.43134992040301035,-0.8478468152999389,23,2,4,1,2
5657,CHWRRJM,1.2384566368545156,0.7068862778996903,-0.8478468152999389,104,2,4,3,0
5658,O2TIXQK,-0.3596640894938485,-0.4532668062968566,-0.8478468152999389,113,2,2,1,2
5659,0FXJBR0,2.3038704544200916,2.40361016353714,-0.8478468152999389,83,2,4,3,3
5660,V2A9RXW,-0.8923709982766365,-0.9463318670803889,-0.8478468152999389,193,2,1,1,2
5661,HY40W9G,0.7057497280717275,1.0839360302635679,-0.8478468152999389,113,2,4,3,0
5662,FWNWSYH,-0.8923709982766365,-0.6925483799123943,-0.8478468152999389,221,2,1,1,2
5663,WGPGG5Q,0.7057497280717275,0.07605303836781775,-0.8478468152999389,104,2,3,3,2
5664,CGU9FVT,2.3038704544200916,2.0700661518306327,-0.8478468152999389,113,2,4,3,3
5665,WSJ9IZP,-0.3596640894938485,0.13406069257764514,-0.8478468152999389,288,2,3,1,2
5666,AJ9WM61,-0.8923709982766365,-0.5040235037304555,-0.8478468152999389,33,2,2,1,2
5667,TOVJ2FG,0.7057497280717275,0.15581356290633044,-0.8478468152999389,43,2,3,3,2
5668,FD46NVF,-0.3596640894938485,0.3950951365218683,-0.8478468152999389,83,2,4,1,2
5669,NPC5O5G,-0.3596640894938485,-0.5330273308353691,-0.8478468152999389,304,2,2,1,2
5670,WW5TAB2,-0.8923709982766365,-0.4822706334017703,-0.8478468152999389,20,2,2,1,2
5671,2VBCGZM,0.7057497280717275,-0.29374575721983137,-0.8478468152999389,113,2,2,3,2
5672,1870EFM,0.17304281928893955,0.3370874823120409,-0.8478468152999389,148,2,4,2,2
5673,2VBCGZM,-0.8923709982766365,-0.4822706334017703,-0.8478468152999389,310,2,2,1,2
5674,2VBCGZM,-0.8923709982766365,-0.4822706334017703,-0.8478468152999389,310,2,2,1,2
5675,170R0AB,0.17304281928893955,-0.01820939972315146,-0.8478468152999389,113,2,3,2,2
5676,049BJCO,-0.3596640894938485,0.19931930356370106,-0.8478468152999389,221,2,3,1,2
5677,ZTB80LU,0.17304281928893955,-0.8085636883320491,-0.8478468152999389,195,2,1,2,2
5678,C0UJEB9,0.7057497280717275,-0.6997993366886228,-0.8478468152999389,243,2,1,3,2
5679,P6ZQHWF,1.2384566368545156,-0.5547802011640545,-0.8478468152999389,231,2,2,3,2
5680,188C8X3,-0.8923709982766365,-0.6272897689263387,-0.8478468152999389,104,2,1,1,2
5681,1P5RQ9H,0.17304281928893955,0.3950951365218683,-0.8478468152999389,115,2,4,2,2
5682,UXM140W,0.17304281928893955,-0.7505560341222217,-0.8478468152999389,195,2,1,2,2
5683,2JJAO46,1.7711635456373036,1.9758037137396633,-0.8478468152999389,81,2,4,3,0
5684,2RUI8S7,-0.3596640894938485,-1.0841000458287289,-0.8478468152999389,243,2,1,1,2
5685,S8J8HEG,-0.8923709982766365,-0.8303165586607343,-0.8478468152999389,157,2,1,1,2
5686,EFN0PTW,0.17304281928893955,-0.37350628175834405,-0.8478468152999389,85,2,2,2,2
5687,0UXB577,0.17304281928893955,-0.9970885645139879,-0.8478468152999389,243,2,1,2,2
5688,T6PUATK,1.7711635456373036,1.4392329122987604,-0.8478468152999389,243,2,4,3,0
5689,3FCZQZY,-0.3596640894938485,-0.4750196766255418,-0.8478468152999389,113,2,2,1,2
5690,ECNFTAN,-0.3596640894938485,0.09780590869650306,-0.8478468152999389,115,2,3,1,2
5691,4W9SHUX,0.17304281928893955,-0.5910349850451966,-0.8478468152999389,231,2,1,2,2
5692,0ORMDCX,-0.3596640894938485,-0.04721322682806529,-0.8478468152999389,66,2,3,1,2
5693,SSFZ9O6,-0.8923709982766365,-0.6490426392550238,-0.8478468152999389,221,2,1,1,2
5694,8IPSABL,-0.3596640894938485,-0.25749097333868926,-0.8478468152999389,113,2,3,1,2
5695,KTQURTY,-0.8923709982766365,-0.19223236235263363,-0.8478468152999389,110,2,3,1,2
5696,ITQZWYE,-0.8923709982766365,-0.6272897689263387,-0.8478468152999389,85,2,1,1,2
5697,00R9C57,0.17304281928893955,-1.0913510026049573,-0.8478468152999389,243,2,1,2,2
5698,SZPGIKG,0.17304281928893955,-1.221868224577069,-0.8478468152999389,243,2,1,2,2
5699,1EL78SZ,-0.3596640894938485,-0.2139852326813188,-0.8478468152999389,106,2,3,1,2
5700,8PSJVBS,0.17304281928893955,-1.221868224577069,-0.8478468152999389,243,2,1,2,2
5701,JNVC68C,0.17304281928893955,-0.2429890597862325,-0.8478468152999389,243,2,3,2,2
5702,JNVC68C,0.17304281928893955,-1.221868224577069,-0.8478468152999389,243,2,1,2,2
5703,D8F2FSZ,-0.8923709982766365,-0.6925483799123943,-0.8478468152999389,221,2,1,1,2
5704,DMPQ017,-0.3596640894938485,-0.6272897689263387,-0.8478468152999389,113,2,1,1,2
5705,HT05IQD,-0.8923709982766365,-0.6127878553738817,-0.8478468152999389,83,2,1,1,2
5706,ABAV063,-0.3596640894938485,0.808399672766888,-0.8478468152999389,106,2,4,1,2
5707,7RE6OSE,-0.8923709982766365,-0.9463318670803889,-0.8478468152999389,195,2,1,1,2
5708,65O3PPU,-0.3596640894938485,0.03979825448667567,-0.8478468152999389,113,2,3,1,2
5709,F1J4XYK,-0.8923709982766365,-0.6272897689263387,-0.8478468152999389,113,2,1,1,2
5710,U0EYYAG,0.17304281928893955,0.11955877902518836,-0.8478468152999389,243,2,3,2,2
5711,UBE3OMI,-0.3596640894938485,-1.221868224577069,-0.8478468152999389,243,2,1,1,2
5712,PL2QOEF,-0.8923709982766365,-0.8085636883320491,-0.8478468152999389,195,2,1,1,2
5713,M6G9BQ3,-0.3596640894938485,-1.221868224577069,-0.8478468152999389,243,2,1,1,2
5714,O8IUY6Q,-0.3596640894938485,-1.1856134406959267,-0.8478468152999389,243,2,1,1,2
5715,B8M7RKK,0.17304281928893955,-0.8448184722131912,-0.8478468152999389,243,2,1,2,2
5716,Q8G8K1V,-0.8923709982766365,-0.6272897689263387,-0.8478468152999389,85,2,1,1,2
5717,Y411EBJ,-0.3596640894938485,-1.221868224577069,-0.8478468152999389,243,2,1,1,2
5718,JPRLX9Z,-0.3596640894938485,0.0035434706055335846,-0.8478468152999389,113,2,3,1,2
5719,141KIOW,0.17304281928893955,0.11955877902518836,-0.8478468152999389,243,2,3,2,2
5720,3D2XZS0,-0.3596640894938485,-1.0478452619475869,-0.8478468152999389,243,2,1,1,2
5721,E77M3G3,-0.3596640894938485,0.8374034998718015,-0.8478468152999389,110,2,4,1,2
5722,QOYSQZO,1.2384566368545156,-0.01820939972315146,-0.8478468152999389,193,2,3,3,0
5723,45R1UDO,-0.3596640894938485,-1.221868224577069,-0.8478468152999389,243,2,1,1,2
5724,DLA0MBW,-0.8923709982766365,-0.7650579476746785,-0.8478468152999389,85,2,1,1,2
5725,G58SMGJ,0.7057497280717275,-0.01820939972315146,-0.8478468152999389,243,2,3,3,2
5726,SOZ9B21,-0.3596640894938485,-0.4895215901779987,-0.8478468152999389,85,2,2,1,2
5727,OL7I3D4,0.7057497280717275,0.4531027907316957,-0.8478468152999389,104,2,4,3,0
5728,4SBWUT3,0.7057497280717275,0.15581356290633044,-0.8478468152999389,154,2,3,3,2
5729,17G68M0,-0.8923709982766365,-0.7650579476746785,-0.8478468152999389,85,2,1,1,2
5730,0JU5CIV,-0.3596640894938485,-1.1856134406959267,-0.8478468152999389,243,2,1,1,2
5731,4ABZZJG,-0.3596640894938485,-0.4750196766255418,-0.8478468152999389,85,2,2,1,2
5732,ELQ7HUR,-0.8923709982766365,-0.13422470814280624,-0.8478468152999389,85,2,3,1,2
5733,XXGMZWF,-0.3596640894938485,-1.0841000458287289,-0.8478468152999389,243,2,1,1,2
5734,32I95EF,-0.3596640894938485,-0.7070502934648513,-0.8478468152999389,161,2,1,1,2
5735,J3R4RB1,-0.3596640894938485,-1.221868224577069,-0.8478468152999389,243,2,1,1,2
